Rank,Release Group,Worldwide,year,Domestic %,Foreign %,Domestic (in $),Foreign (in $)
301,22 Jump Street,331333876,2014,0.5786288420445123,0.4213711579554878,191719337,139614539
302,Meet the Parents,330444045,2000,0.5030928761327806,0.49690712386721936,166244045,164200000
303,Black Swan,329398046,2010,0.32469736629828094,0.6753026337017191,106954678,222443368
304,The Perfect Storm,328718434,2000,0.5555466779815579,0.44445332201844207,182618434,146100000
305,Green Book,326750920,2018,0.26038234567174284,0.7396176543282571,85080171,241670749
306,John Wick: Chapter 3 - Parabellum,326709727,2019,0.5234484096030603,0.47655159039693973,171015687,155694040
307,Taken 3,326479141,2015,0.27339089329446625,0.7266091067055338,89256424,237222717
308,The SpongeBob Movie: Sponge Out of Water,325186032,2015,0.5012331894993571,0.4987668105006429,162994032,162192000
309,Megamind,321885765,2010,0.4610823749848024,0.5389176250151976,148415853,173469912
310,Robin Hood,321669741,2010,0.327260281532045,0.672739718467955,105269730,216400011
311,The Conjuring 2,320392818,2016,0.31982617038562955,0.6801738296143705,102470008,217922810
312,The Last Airbender,319713881,2010,0.4121566026093187,0.5878433973906814,131772187,187941694
313,The Conjuring,319494638,2013,0.4300546070510266,0.5699453929489734,137400141,182094497
314,The Expendables 2,314975955,2012,0.26995137454222495,0.730048625457775,85028192,229947763
315,Chicken Little,314432837,2005,0.4305741928601433,0.5694258071398567,135386665,179046172
316,A Beautiful Mind,313542341,2001,0.5445591190505272,0.45544088094947277,170742341,142800000
317,Maze Runner: The Scorch Trials,312296056,2015,0.2616017411375826,0.7383982588624174,81697192,230598864
318,Resident Evil: The Final Chapter,312242626,2016,0.085926986791355,0.914073013208645,26830068,285412558
319,The Lego Batman Movie,311950384,2017,0.5633921066114155,0.4366078933885845,175750384,136200000
320,Knives Out,311553190,2019,0.5307704729327278,0.4692295270672722,165363234,146189956
321,Little Fockers,310650585,2010,0.47783138731253316,0.5221686126874668,148438600,162211985
322,The Ex-File 3: The Return of The Exes,307592427,2017,0.002727502130603495,0.9972724978693965,838959,306753468
323,The Fault in Our Stars,307166834,2014,0.40652940414784494,0.593470595852155,124872350,182294484
324,Rise of the Guardians,306941670,2012,0.33691338813657984,0.6630866118634202,103412758,203528912
325,Chicago,306776732,2002,0.556390039385386,0.443609960614614,170687518,136089214
326,Sonic the Hedgehog,306766470,2020,0.47614874598257106,0.5238512540174289,146066470,160700000
327,Annabelle: Creation,306515884,2017,0.33307311734617967,0.6669268826538203,102092201,204423683
328,Wonder,305937718,2017,0.43284237676114196,0.5671576232388581,132422809,173514909
329,Skyscraper,304868961,2018,0.22442468323300382,0.7755753167669962,68420120,236448841
330,A Good Day to Die Hard,304654182,2013,0.22106769569964413,0.7789323043003559,67349198,237304984
331,Dangal,303723636,2016,0.04079946217949267,0.9592005378205073,12391761,291331875
332,Passengers,303144152,2016,0.3299245535173642,0.6700754464826357,100014699,203129453
333,Battleship,303025485,2012,0.21589809517176417,0.7841019048282358,65422625,237602860
334,Wrath of the Titans,301970083,2012,0.27708070338875257,0.7229192966112474,83670083,218300000
335,Resident Evil: Afterlife,300228084,2010,0.20027628727764188,0.7997237127223581,60128566,240099518
336,Van Helsing,300157638,2004,0.4003798963796483,0.5996201036203517,120177084,179980554
337,Alice Through the Looking Glass,299457024,2016,0.257270241889534,0.7427297581104659,77041381,222415643
338,Real Steel,299268508,2011,0.28559138604720813,0.7144086139527919,85468508,213800000
339,Ocean's Eight,297718711,2018,0.47097715333048046,0.5290228466695195,140218711,157500000
340,Insurgent,297002527,2015,0.4383096444159211,0.5616903555840789,130179072,166823455
341,Austin Powers in Goldmember,296938801,2002,0.7183564030084435,0.2816435969915565,213307889,83630912
342,Miss Peregrine's Home for Peculiar Children,296482446,2016,0.29425969455203427,0.7057403054479657,87242834,209239612
343,X-Men,296339528,2000,0.5308090994867212,0.46919090051327883,157299718,139039810
344,Ferdinand,296069199,2017,0.28510355107894897,0.7148964489210511,84410380,211658819
345,Shutter Island,294804195,2010,0.4342303677191568,0.5657696322808432,128012934,166791261
346,Salt,293503354,2010,0.4031005655901295,0.5968994344098705,118311368,175191986
347,What Lies Beneath,291420351,2000,0.533471154181679,0.46652884581832105,155464351,135956000
348,Pacific Rim: Uprising,290930148,2018,0.20580378283793402,0.794196217162066,59874525,231055623
349,Sex and the City 2,290745055,2010,0.3279426093764518,0.6720573906235482,95347692,195397363
350,The Bourne Supremacy,290633422,2004,0.6064063100079384,0.39359368999206157,176241941,114391481
351,Divergent,288885818,2014,0.5225174985917792,0.47748250140822074,150947895,137937923
352,Wedding Crashers,288467645,2005,0.7254051697894923,0.2745948302105077,209255921,79211724
353,Bridesmaids,288383523,2011,0.5863952393701772,0.4136047606298228,169106725,119276798
354,Maze Runner: The Death Cure,288175335,2018,0.2013789382772818,0.7986210617227182,58032443,230142892
355,American Pie 2,287553595,2001,0.5046140876798985,0.4953859123201016,145103595,142450000
356,Pitch Perfect 2,287144079,2015,0.6418249355578737,0.35817506444212627,184296230,102847849
357,Oblivion,286168572,2013,0.3113802273158074,0.6886197726841926,89107235,197061337
358,Elysium,286140700,2013,0.3251900795657521,0.6748099204342479,93050117,193090583
359,The Polar Express,286000505,2004,0.5691436034352457,0.43085639656475433,162775358,123225147
360,John Carter,284139100,2012,0.2571912841280908,0.7428087158719092,73078100,211061000
361,Paddington,282839394,2014,0.26966481196745884,0.7303351880325412,76271832,206567562
362,Turbo,282570682,2013,0.29383136074959115,0.7061686392504088,83028128,199542554
363,Bridget Jones's Diary,281929795,2001,0.25376327110087815,0.7462367288991218,71543427,210386368
364,The Tourist,278780441,2010,0.24259649191099458,0.7574035080890055,67631157,211149284
365,Split,278454358,2017,0.4966392553281569,0.5033607446718431,138291365,140162993
366,Scary Movie,278019771,2000,0.5647791537818366,0.43522084621816337,157019771,121000000
367,xXx,277448382,2002,0.5122011560334131,0.4877988439665869,142109382,135339000
368,The Bourne Legacy,276144750,2012,0.4099439514964525,0.5900560485035475,113203870,162940880
369,Mr. Peabody & Sherman,275698039,2014,0.4044512989807664,0.5955487010192336,111506430,164191609
370,Scooby-Doo,275650703,2002,0.556117442588202,0.44388255741179805,153294164,122356539
371,Lincoln,275293450,2012,0.6618681737614898,0.33813182623851024,182207973,93085477
372,Spirited Away,274925095,2001,0.03657672283426873,0.9634232771657313,10055859,264869236
373,Lara Croft: Tomb Raider,274703340,2001,0.4774898987394911,0.5225101012605089,131168070,143535270
374,Tomb Raider,274650803,2018,0.21209041577060309,0.7879095842293969,58250803,216400000
375,The Expendables,274470394,2010,0.3755178199656754,0.6244821800343245,103068524,171401870
376,Cloudy with a Chance of Meatballs 2,274325949,2013,0.43668332302023677,0.5633166769797632,119793567,154532382
377,Bad Boys II,273339556,2003,0.5070925190205547,0.4929074809794452,138608444,134731112
378,Lilo & Stitch,273144151,2002,0.5337633534023578,0.46623664659764213,145794338,127349813
379,Grown Ups,271430189,2010,0.5968429178671795,0.40315708213282053,162001186,109429003
380,Neighbors,270665134,2014,0.5547718606416444,0.44522813935835565,150157400,120507734
381,We're the Millers,269994119,2012,0.5570273884373015,0.4429726115626985,150394119,119600000
382,Epic,268426634,2013,0.4005514668861064,0.5994485331138936,107518682,160907952
383,Exodus: Gods and Kings,268175631,2014,0.24243259075243864,0.7575674092475614,65014513,203161118
384,Something's Gotta Give,265328738,2003,0.4700913249736257,0.5299086750263743,124728738,140600000
385,Bridget Jones: The Edge of Reason,265126918,2004,0.15172437149516443,0.8482756285048355,40226215,224900703
386,Charlie's Angels,264105545,2000,0.47445253373987284,0.5255474662601272,125305545,138800000
387,Robots,262511490,2005,0.48835962189693105,0.511640378103069,128200012,134311478
388,Knight and Day 2010 Re-release,261930436,2010,0.2917684411444266,0.7082315588555734,76423035,185507401
389,Terminator: Dark Fate,261119292,2019,0.23840856998034446,0.7615914300196556,62253077,198866215
390,The Lone Ranger,260502115,2013,0.34280763900899613,0.6571923609910039,89302115,171200000
391,Super 8,260095986,2011,0.4882973434276683,0.5117026565723317,127004179,133091807
392,Xun long jue,259368448,2015,0.004795533186827721,0.9952044668131723,1243810,258124638
393,Blade Runner 2049,259239658,2017,0.35509288860425825,0.6449071113957418,92054159,167185499
394,Charlie's Angels: Full Throttle,259175788,2003,0.38904139841951596,0.6109586015804841,100830111,158345677
395,Kung Fu Yoga,257743016,2017,0.0014070487946800467,0.99859295120532,362657,257380359
396,Annabelle,257047661,2014,0.3278528684997449,0.6721471315002551,84273813,172773848
397,The Village,256697520,2003,0.44487192552541993,0.55512807447458,114197520,142500000
398,Lost in Hong Kong,256283912,2015,0.005081399725161055,0.9949186002748389,1302281,254981631
399,Erin Brockovich,256271286,2000,0.4900869190627935,0.5099130809372066,125595205,130676081
400,Halloween,255485178,2018,0.6236839892136522,0.37631601078634785,159342015,96143163
401,Get Out,255407969,2017,0.6892528282858708,0.31074717171412924,176040665,79367304
402,Us,255184580,2019,0.6861095603817441,0.3138904396182559,175084580,80100000
403,Parasite,254255151,2019,0.20990626459323924,0.7900937354067608,53369749,200885402
404,Baahubali 2: The Conclusion,254158390,2017,0.07942550706274147,0.9205744929372586,20186659,233971731
405,Men in Black: International,253890701,2019,0.31510333653377876,0.6848966634662212,80001807,173888894
406,X-Men: Dark Phoenix,252442974,2019,0.26083504308580996,0.73916495691419,65845974,186597000
407,True Grit,252276927,2010,0.6787898007018296,0.32121019929817046,171243005,81033922
408,American Hustle,251171807,2013,0.5976698133162692,0.4023301866837308,150117807,101054000
409,Brother Bear,250397798,2003,0.34080282527085165,0.6591971747291484,85336277,165061521
410,The Ring,249348933,2002,0.5178611813029094,0.48213881869709063,129128133,120220800
411,Unbreakable,248118121,2000,0.3829278515292319,0.6170721484707681,95011339,153106782
412,Journey to the West: The Demons Strike Back,247585244,2017,0.0035557288704976295,0.9964442711295024,880346,246704898
413,Glass,246999039,2019,0.44959068848846817,0.5504093115115318,111048468,135950571
414,Grown Ups 2,246984278,2013,0.5412025659382255,0.4587974340617746,133668525,113315753
415,The Peanuts Movie,246233113,2015,0.5286795484732388,0.47132045152676116,130178411,116054702
416,Rango,245724603,2011,0.5025040451484624,0.4974959548515376,123477607,122246996
417,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848,2016,0.3340538863311025,0.6659461136688974,82051601,163572247
418,Dark Shadows,245527149,2012,0.3247182616045446,0.6752817383954554,79727149,165800000
419,Hulk,245285165,2003,0.5388717006183394,0.4611282993816605,132177234,113107931
420,The Bravest,245179562,2019,0.0011836916488169597,0.9988163083511831,290217,244889345
421,Love Actually,244931766,2003,0.24372560968674026,0.7562743903132597,59696144,185235622
422,Pixels,244874809,2015,0.3215830379677805,0.6784169620322195,78747585,166127224
423,Hercules,244819862,2014,0.29690652304999665,0.7030934769500033,72688614,172131248
424,After Earth,243611982,2013,0.24843645416422908,0.7515635458357709,60522097,183089885
425,8 Mile,242875078,2002,0.48070350388111865,0.5192964961188813,116750901,126124177
426,Daddy's Home,242786137,2015,0.6192986916711806,0.38070130832881943,150357137,92429000
427,RoboCop,242688965,2014,0.24149020125410317,0.7585097987458969,58607007,184081958
428,Alien: Covenant,240891763,2017,0.3082796608533269,0.6917203391466731,74262031,166629732
429,Sully,240797623,2016,0.5193989518742052,0.48060104812579485,125070033,115727590
430,Assassin's Creed,240697856,2016,0.2270396126835463,0.7729603873164537,54647948,186049908
431,Resident Evil: Retribution,240159255,2012,0.17632271136084263,0.8236772886391573,42345531,197813724
432,Planes,239258712,2013,0.37736854489127236,0.6226314551087276,90288712,148970000
433,Crazy Rich Asians,238532921,2018,0.7316932198218459,0.2683067801781541,174532921,64000000
434,Gulliver's Travels,237382724,2010,0.1802121918526809,0.8197878081473191,42779261,194603463
435,Gone in 60 Seconds,237202299,2000,0.4285311374659147,0.5714688625340854,101648571,135553728
436,Silver Linings Playbook,236412453,2012,0.5587394247797937,0.44126057522020634,132092958,104319495
437,2 Fast 2 Furious,236350661,2003,0.5379925762086191,0.4620074237913809,127154901,109195760
438,Hidden Figures,235956898,2016,0.7188062245164792,0.2811937754835207,169607287,66349611
439,A.I. Artificial Intelligence,235926552,2001,0.33322527004082186,0.6667747299591782,78616689,157309863
440,Spy,235666219,2015,0.47026558354551445,0.5297344164544856,110825712,124840507
441,Howl's Moving Castle,235347345,2004,0.020017629686878344,0.9799823703131216,4711096,230636249
442,American Reunion,234989584,2012,0.24261297045404362,0.7573870295459564,57011521,177978063
443,Alvin and the Chipmunks: The Road Chip,234798636,2015,0.3657899741802589,0.6342100258197412,85886987,148911649
444,The Imitation Game,233555708,2014,0.39016679909188945,0.6098332009081106,91125683,142430025
445,American Wedding,232722935,2003,0.4493115987902095,0.5506884012097906,104565114,128157821
446,The Girl with the Dragon Tattoo,232617430,2011,0.44070555246010584,0.5592944475398941,102515793,130101637
447,Argo,232325503,2012,0.5854953556261105,0.4145046443738895,136025503,96300000
448,Annabelle Comes Home,231252591,2019,0.32065626023623667,0.6793437397637634,74152591,157100000
449,Constantine,230884728,2005,0.32906541137705736,0.6709345886229426,75976178,154908550
450,The Heat,229930771,2013,0.6940445043782331,0.30595549562176694,159582188,70348583
451,Ghostbusters,229147509,2016,0.5601220565744837,0.43987794342551634,128350574,100796935
452,Goodbye Mr. Loser,228122928,2015,0.005670740820931423,0.9943292591790686,1293626,226829302
453,Paddington 2,227978523,2017,0.17936597913655225,0.8206340208634477,40891591,187086932
454,Dolittle,227908130,2020,0.3380619418886022,0.6619380581113978,77047065,150861065
455,The Green Hornet,227817248,2011,0.4335933423267408,0.5664066576732593,98780042,129037206
456,Youth,227091290,2017,0.00833125744276674,0.9916687425572333,1891956,225199334
457,Baby Driver,226945087,2017,0.47511873213628986,0.5248812678637101,107825862,119119225
458,Immortals,226904017,2011,0.3680147143450528,0.6319852856549473,83504017,143400000
459,Percy Jackson & the Olympians: The Lightning Thief,226497209,2010,0.39191786685548075,0.6080821331445192,88768303,137728906
460,Hansel & Gretel: Witch Hunters,226349749,2013,0.2460947062945495,0.7539052937054505,55703475,170646274
461,Valerian and the City of a Thousand Planets,225874228,2017,0.18235585513545174,0.8176441448645483,41189488,184684740
462,Ford v Ferrari,225508210,2019,0.521596783549477,0.47840321645052303,117624357,107883853
463,Better Days,225320294,2019,0.008528557130322224,0.9914714428696778,1921657,223398637
464,The Social Network,224920315,2010,0.4310979824121267,0.5689020175878733,96962694,127957621
465,Chicken Run,224834564,2000,0.47516966297050306,0.524830337029497,106834564,118000000
466,Flightplan,223387299,2005,0.40157743704130644,0.5984225629586936,89707299,133680000
467,Non-Stop,222809600,2014,0.4136652998793589,0.5863347001206412,92168600,130641000
468,Fahrenheit 9/11,222446882,2004,0.5358347571713772,0.4641652428286228,119194771,103252111
469,Geostorm,221600160,2017,0.15207642449355632,0.8479235755064437,33700160,187900000
